"","workerid","scale","degree","stars","judgment","language","exp","compliant","word"
"5373","A3P0P0DRSOX52W","some_all","mid",3,1,"English","e12",TRUE,"some"
"5374","A3P0P0DRSOX52W","some_all","mid",4,1,"English","e12",TRUE,"some"
"5375","A3P0P0DRSOX52W","palatable_delicious","low1",5,0,"English","e12",TRUE,"gross"
"5376","A3USS4O0RQZ37K","palatable_delicious","hi1",5,1,"English","e12",TRUE,"delicious"
"5377","A3USS4O0RQZ37K","palatable_delicious","hi2",3,1,"English","e12",TRUE,"palatable"
"5378","A3USS4O0RQZ37K","good_excellent","low2",5,0,"English","e12",TRUE,"horrible"
"5379","A3USS4O0RQZ37K","liked_loved","low2",4,0,"English","e12",TRUE,"hated"
"5380","A3USS4O0RQZ37K","some_all","hi2",4,1,"English","e12",TRUE,"most"
"5381","A3USS4O0RQZ37K","some_all","mid",4,1,"English","e12",TRUE,"some"
"5382","A3USS4O0RQZ37K","some_all","low2",3,0,"English","e12",TRUE,"none"
"5383","A3USS4O0RQZ37K","good_excellent","mid",5,0,"English","e12",TRUE,"okay"
"5384","A3USS4O0RQZ37K","memorable_unforgettable","hi2",5,1,"English","e12",TRUE,"memorable"
"5385","A3USS4O0RQZ37K","memorable_unforgettable","hi2",1,0,"English","e12",TRUE,"memorable"
"5386","A3USS4O0RQZ37K","some_all","mid",1,0,"English","e12",TRUE,"some"
"5387","A3USS4O0RQZ37K","some_all","low2",2,0,"English","e12",TRUE,"none"
"5388","A3USS4O0RQZ37K","good_excellent","hi1",4,1,"English","e12",TRUE,"excellent"
"5389","A3USS4O0RQZ37K","memorable_unforgettable","low1",2,1,"English","e12",TRUE,"bland"
"5390","A3USS4O0RQZ37K","some_all","mid",3,1,"English","e12",TRUE,"some"
"5391","A3USS4O0RQZ37K","memorable_unforgettable","hi2",3,0,"English","e12",TRUE,"memorable"
"5392","A3USS4O0RQZ37K","good_excellent","low2",2,1,"English","e12",TRUE,"horrible"
"5393","A3USS4O0RQZ37K","palatable_delicious","hi2",5,1,"English","e12",TRUE,"palatable"
"5394","A3USS4O0RQZ37K","good_excellent","hi2",4,1,"English","e12",TRUE,"good"
"5395","A3USS4O0RQZ37K","some_all","low2",4,0,"English","e12",TRUE,"none"
"5396","A3USS4O0RQZ37K","palatable_delicious","low2",4,0,"English","e12",TRUE,"disgusting"
"5397","A3USS4O0RQZ37K","palatable_delicious","hi1",1,0,"English","e12",TRUE,"delicious"
"5398","A3USS4O0RQZ37K","palatable_delicious","low1",1,1,"English","e12",TRUE,"gross"
"5399","A3USS4O0RQZ37K","memorable_unforgettable","hi1",5,0,"English","e12",TRUE,"unforgettable"
"5400","A3USS4O0RQZ37K","liked_loved","low1",4,0,"English","e12",TRUE,"disliked"
"5401","A3USS4O0RQZ37K","liked_loved","mid",3,1,"English","e12",TRUE,"indifferent"
"5402","A3USS4O0RQZ37K","palatable_delicious","low2",5,0,"English","e12",TRUE,"disgusting"
"5403","A3USS4O0RQZ37K","palatable_delicious","mid",4,0,"English","e12",TRUE,"mediocre"
"5404","A3USS4O0RQZ37K","good_excellent","low2",1,1,"English","e12",TRUE,"horrible"
"5405","A3USS4O0RQZ37K","palatable_delicious","mid",3,1,"English","e12",TRUE,"mediocre"
"5406","A3USS4O0RQZ37K","palatable_delicious","hi2",4,1,"English","e12",TRUE,"palatable"
"5407","A3USS4O0RQZ37K","some_all","hi1",2,0,"English","e12",TRUE,"all"
"5408","A3USS4O0RQZ37K","memorable_unforgettable","low1",5,0,"English","e12",TRUE,"bland"
"5409","A3USS4O0RQZ37K","memorable_unforgettable","low2",1,1,"English","e12",TRUE,"forgettable"
"5410","A3USS4O0RQZ37K","liked_loved","hi1",5,1,"English","e12",TRUE,"loved"
"5411","A3USS4O0RQZ37K","palatable_delicious","low2",1,1,"English","e12",TRUE,"disgusting"
"5412","A3USS4O0RQZ37K","good_excellent","low1",5,1,"English","e12",TRUE,"bad"
"5413","A3USS4O0RQZ37K","palatable_delicious","hi2",2,0,"English","e12",TRUE,"palatable"
"5414","A3USS4O0RQZ37K","good_excellent","hi1",5,1,"English","e12",TRUE,"excellent"
"5415","A3USS4O0RQZ37K","liked_loved","hi1",1,0,"English","e12",TRUE,"loved"
"5416","A3USS4O0RQZ37K","some_all","hi1",3,0,"English","e12",TRUE,"all"
"5417","A3USS4O0RQZ37K","liked_loved","low2",5,0,"English","e12",TRUE,"hated"
"5418","A3USS4O0RQZ37K","good_excellent","low1",2,1,"English","e12",TRUE,"bad"
"5419","A3USS4O0RQZ37K","some_all","hi2",2,0,"English","e12",TRUE,"most"
"5420","A3USS4O0RQZ37K","palatable_delicious","hi2",1,0,"English","e12",TRUE,"palatable"
"5421","A3USS4O0RQZ37K","liked_loved","low2",1,1,"English","e12",TRUE,"hated"
"5422","A3USS4O0RQZ37K","some_all","hi1",1,0,"English","e12",TRUE,"all"
"5423","A3USS4O0RQZ37K","memorable_unforgettable","low2",4,0,"English","e12",TRUE,"forgettable"
"5424","A3USS4O0RQZ37K","memorable_unforgettable","low2",5,0,"English","e12",TRUE,"forgettable"
"5425","A3USS4O0RQZ37K","some_all","low1",2,1,"English","e12",TRUE,"little"
"5426","A3USS4O0RQZ37K","liked_loved","low1",3,1,"English","e12",TRUE,"disliked"
"5427","A3USS4O0RQZ37K","memorable_unforgettable","low2",2,1,"English","e12",TRUE,"forgettable"
"5428","A3USS4O0RQZ37K","good_excellent","hi1",1,0,"English","e12",TRUE,"excellent"
"5429","A3USS4O0RQZ37K","palatable_delicious","hi1",2,0,"English","e12",TRUE,"delicious"
"5430","A3USS4O0RQZ37K","some_all","low1",1,0,"English","e12",TRUE,"little"
"5431","A3USS4O0RQZ37K","good_excellent","mid",3,1,"English","e12",TRUE,"okay"
"5432","A3USS4O0RQZ37K","palatable_delicious","low1",5,0,"English","e12",TRUE,"gross"
"5433","A3USS4O0RQZ37K","some_all","low2",5,0,"English","e12",TRUE,"none"
"5434","A3USS4O0RQZ37K","liked_loved","mid",1,0,"English","e12",TRUE,"indifferent"
"5435","A3USS4O0RQZ37K","some_all","hi2",1,0,"English","e12",TRUE,"most"
"5436","A3USS4O0RQZ37K","liked_loved","mid",2,1,"English","e12",TRUE,"indifferent"
"5437","A3USS4O0RQZ37K","good_excellent","low1",1,1,"English","e12",TRUE,"bad"
"5438","A3USS4O0RQZ37K","palatable_delicious","mid",2,0,"English","e12",TRUE,"mediocre"
"5439","A3USS4O0RQZ37K","liked_loved","low1",5,0,"English","e12",TRUE,"disliked"
"5440","A3USS4O0RQZ37K","palatable_delicious","low2",2,0,"English","e12",TRUE,"disgusting"
"5441","A3USS4O0RQZ37K","liked_loved","low1",1,1,"English","e12",TRUE,"disliked"
"5442","A3USS4O0RQZ37K","palatable_delicious","low2",3,0,"English","e12",TRUE,"disgusting"
"5443","A3USS4O0RQZ37K","liked_loved","low2",2,1,"English","e12",TRUE,"hated"
"5444","A3USS4O0RQZ37K","palatable_delicious","low1",3,0,"English","e12",TRUE,"gross"
"5445","A3USS4O0RQZ37K","liked_loved","hi2",3,0,"English","e12",TRUE,"liked"
"5446","A3USS4O0RQZ37K","memorable_unforgettable","hi1",4,0,"English","e12",TRUE,"unforgettable"
"5447","A3USS4O0RQZ37K","memorable_unforgettable","mid",2,1,"English","e12",TRUE,"ordinary"
"5448","A3USS4O0RQZ37K","liked_loved","low2",3,0,"English","e12",TRUE,"hated"
"5449","A3USS4O0RQZ37K","some_all","hi1",5,1,"English","e12",TRUE,"all"
"5450","A3USS4O0RQZ37K","some_all","low1",4,0,"English","e12",TRUE,"little"
"5451","A3USS4O0RQZ37K","good_excellent","mid",4,1,"English","e12",TRUE,"okay"
"5452","A3USS4O0RQZ37K","some_all","low1",3,1,"English","e12",TRUE,"little"
"5453","A3USS4O0RQZ37K","liked_loved","hi2",4,1,"English","e12",TRUE,"liked"
"5454","A3USS4O0RQZ37K","palatable_delicious","low1",4,0,"English","e12",TRUE,"gross"
"5455","A3USS4O0RQZ37K","memorable_unforgettable","low1",3,1,"English","e12",TRUE,"bland"
"5456","A3USS4O0RQZ37K","good_excellent","hi1",2,0,"English","e12",TRUE,"excellent"
"5457","A3USS4O0RQZ37K","memorable_unforgettable","low2",3,1,"English","e12",TRUE,"forgettable"
"5458","A3USS4O0RQZ37K","good_excellent","low2",3,0,"English","e12",TRUE,"horrible"
"5459","A3USS4O0RQZ37K","palatable_delicious","low1",2,1,"English","e12",TRUE,"gross"
"5460","A3USS4O0RQZ37K","memorable_unforgettable","hi1",1,0,"English","e12",TRUE,"unforgettable"
"5461","A3USS4O0RQZ37K","good_excellent","mid",1,0,"English","e12",TRUE,"okay"
"5462","A3USS4O0RQZ37K","liked_loved","hi1",3,0,"English","e12",TRUE,"loved"
"5463","A3USS4O0RQZ37K","good_excellent","hi2",5,1,"English","e12",TRUE,"good"
"5464","A3USS4O0RQZ37K","some_all","low2",1,1,"English","e12",TRUE,"none"
"5465","A3USS4O0RQZ37K","good_excellent","low1",3,0,"English","e12",TRUE,"bad"
"5466","A3USS4O0RQZ37K","palatable_delicious","hi1",4,1,"English","e12",TRUE,"delicious"
"5467","A3USS4O0RQZ37K","good_excellent","hi2",1,0,"English","e12",TRUE,"good"
"5468","A3USS4O0RQZ37K","liked_loved","hi2",2,0,"English","e12",TRUE,"liked"
"5469","A3USS4O0RQZ37K","liked_loved","low1",2,1,"English","e12",TRUE,"disliked"
"5470","A3USS4O0RQZ37K","memorable_unforgettable","mid",5,0,"English","e12",TRUE,"ordinary"
"5471","A3USS4O0RQZ37K","memorable_unforgettable","mid",1,0,"English","e12",TRUE,"ordinary"
"5472","A3USS4O0RQZ37K","liked_loved","hi1",2,0,"English","e12",TRUE,"loved"
"5473","A3USS4O0RQZ37K","liked_loved","hi2",5,1,"English","e12",TRUE,"liked"
"5474","A3USS4O0RQZ37K","liked_loved","mid",5,0,"English","e12",TRUE,"indifferent"
"5475","A3USS4O0RQZ37K","palatable_delicious","mid",1,0,"English","e12",TRUE,"mediocre"
"5476","A3USS4O0RQZ37K","good_excellent","hi2",3,0,"English","e12",TRUE,"good"
"5477","A3USS4O0RQZ37K","memorable_unforgettable","low1",1,1,"English","e12",TRUE,"bland"
"5478","A3USS4O0RQZ37K","memorable_unforgettable","hi2",2,0,"English","e12",TRUE,"memorable"
"5479","A3USS4O0RQZ37K","some_all","hi2",3,0,"English","e12",TRUE,"most"
"5480","A3USS4O0RQZ37K","some_all","low1",5,0,"English","e12",TRUE,"little"
"5481","A3USS4O0RQZ37K","memorable_unforgettable","mid",3,1,"English","e12",TRUE,"ordinary"
"5482","A3USS4O0RQZ37K","liked_loved","hi1",4,1,"English","e12",TRUE,"loved"
"5483","A3USS4O0RQZ37K","liked_loved","hi2",1,0,"English","e12",TRUE,"liked"
"5484","A3USS4O0RQZ37K","some_all","mid",5,0,"English","e12",TRUE,"some"
"5485","A3USS4O0RQZ37K","good_excellent","low2",4,0,"English","e12",TRUE,"horrible"
"5486","A3USS4O0RQZ37K","palatable_delicious","mid",5,0,"English","e12",TRUE,"mediocre"
"5487","A3USS4O0RQZ37K","memorable_unforgettable","hi2",4,1,"English","e12",TRUE,"memorable"
"5488","A3USS4O0RQZ37K","some_all","mid",2,0,"English","e12",TRUE,"some"
"5489","A3USS4O0RQZ37K","palatable_delicious","hi1",3,0,"English","e12",TRUE,"delicious"
"5490","A3USS4O0RQZ37K","memorable_unforgettable","hi1",3,0,"English","e12",TRUE,"unforgettable"
"5491","A3USS4O0RQZ37K","memorable_unforgettable","hi1",2,0,"English","e12",TRUE,"unforgettable"
"5492","A3USS4O0RQZ37K","good_excellent","hi2",2,0,"English","e12",TRUE,"good"
"5493","A3USS4O0RQZ37K","good_excellent","mid",2,0,"English","e12",TRUE,"okay"
"5494","A3USS4O0RQZ37K","liked_loved","mid",4,0,"English","e12",TRUE,"indifferent"
"5495","A3USS4O0RQZ37K","memorable_unforgettable","low1",4,0,"English","e12",TRUE,"bland"
"5496","A3USS4O0RQZ37K","some_all","hi2",5,1,"English","e12",TRUE,"most"
"5497","A3USS4O0RQZ37K","memorable_unforgettable","mid",4,0,"English","e12",TRUE,"ordinary"
"5498","A3USS4O0RQZ37K","good_excellent","hi1",3,0,"English","e12",TRUE,"excellent"
"5499","A3USS4O0RQZ37K","good_excellent","low1",4,0,"English","e12",TRUE,"bad"
"5500","A3USS4O0RQZ37K","some_all","hi1",4,0,"English","e12",TRUE,"all"
"5501","A2EEL9YYUHL5SK","good_excellent","hi2",4,1,"English","e12",TRUE,"good"
"5502","A2EEL9YYUHL5SK","good_excellent","hi2",3,0,"English","e12",TRUE,"good"
"5503","A2EEL9YYUHL5SK","good_excellent","mid",4,0,"English","e12",TRUE,"okay"
"5504","A2EEL9YYUHL5SK","liked_loved","mid",2,1,"English","e12",TRUE,"indifferent"
"5505","A2EEL9YYUHL5SK","some_all","low2",5,0,"English","e12",TRUE,"none"
"5506","A2EEL9YYUHL5SK","memorable_unforgettable","low2",3,1,"English","e12",TRUE,"forgettable"
"5507","A2EEL9YYUHL5SK","good_excellent","low2",2,1,"English","e12",TRUE,"horrible"
"5508","A2EEL9YYUHL5SK","liked_loved","hi2",3,1,"English","e12",TRUE,"liked"
"5509","A2EEL9YYUHL5SK","some_all","hi1",3,0,"English","e12",TRUE,"all"
"5510","A2EEL9YYUHL5SK","good_excellent","hi2",2,0,"English","e12",TRUE,"good"
"5511","A2EEL9YYUHL5SK","memorable_unforgettable","hi1",2,0,"English","e12",TRUE,"unforgettable"
"5512","A2EEL9YYUHL5SK","some_all","mid",1,0,"English","e12",TRUE,"some"
"5513","A2EEL9YYUHL5SK","liked_loved","hi1",4,1,"English","e12",TRUE,"loved"
"5514","A2EEL9YYUHL5SK","palatable_delicious","hi1",5,1,"English","e12",TRUE,"delicious"
"5515","A2EEL9YYUHL5SK","palatable_delicious","hi2",1,0,"English","e12",TRUE,"palatable"
"5516","A2EEL9YYUHL5SK","good_excellent","low1",1,1,"English","e12",TRUE,"bad"
"5517","A2EEL9YYUHL5SK","memorable_unforgettable","hi1",3,0,"English","e12",TRUE,"unforgettable"
"5518","A2EEL9YYUHL5SK","good_excellent","hi1",4,1,"English","e12",TRUE,"excellent"
"5519","A2EEL9YYUHL5SK","memorable_unforgettable","hi2",1,0,"English","e12",TRUE,"memorable"
"5520","A2EEL9YYUHL5SK","palatable_delicious","hi2",2,1,"English","e12",TRUE,"palatable"
"5521","A2EEL9YYUHL5SK","some_all","low2",4,0,"English","e12",TRUE,"none"
"5522","A2EEL9YYUHL5SK","palatable_delicious","low1",4,0,"English","e12",TRUE,"gross"
"5523","A2EEL9YYUHL5SK","some_all","mid",4,1,"English","e12",TRUE,"some"
"5524","A2EEL9YYUHL5SK","liked_loved","hi1",5,1,"English","e12",TRUE,"loved"
"5525","A2EEL9YYUHL5SK","good_excellent","hi1",2,0,"English","e12",TRUE,"excellent"
"5526","A2EEL9YYUHL5SK","good_excellent","low2",5,0,"English","e12",TRUE,"horrible"
"5527","A2EEL9YYUHL5SK","palatable_delicious","hi1",3,1,"English","e12",TRUE,"delicious"
"5528","A2EEL9YYUHL5SK","some_all","mid",5,1,"English","e12",TRUE,"some"
"5529","A2EEL9YYUHL5SK","palatable_delicious","hi2",4,1,"English","e12",TRUE,"palatable"
"5530","A2EEL9YYUHL5SK","some_all","hi1",5,1,"English","e12",TRUE,"all"
"5531","A2EEL9YYUHL5SK","liked_loved","hi1",2,0,"English","e12",TRUE,"loved"
"5532","A2EEL9YYUHL5SK","liked_loved","low1",3,0,"English","e12",TRUE,"disliked"
"5533","A2EEL9YYUHL5SK","liked_loved","mid",5,0,"English","e12",TRUE,"indifferent"
"5534","A2EEL9YYUHL5SK","memorable_unforgettable","low1",5,0,"English","e12",TRUE,"bland"
"5535","A2EEL9YYUHL5SK","memorable_unforgettable","hi2",5,1,"English","e12",TRUE,"memorable"
"5536","A2EEL9YYUHL5SK","good_excellent","hi1",1,0,"English","e12",TRUE,"excellent"
"5537","A2EEL9YYUHL5SK","good_excellent","hi1",3,0,"English","e12",TRUE,"excellent"
"5538","A2EEL9YYUHL5SK","memorable_unforgettable","low2",2,1,"English","e12",TRUE,"forgettable"
"5539","A2EEL9YYUHL5SK","good_excellent","low2",3,0,"English","e12",TRUE,"horrible"
"5540","A2EEL9YYUHL5SK","some_all","low1",2,1,"English","e12",TRUE,"little"
"5541","A2EEL9YYUHL5SK","good_excellent","mid",5,1,"English","e12",TRUE,"okay"
"5542","A2EEL9YYUHL5SK","liked_loved","hi2",4,1,"English","e12",TRUE,"liked"
"5543","A2EEL9YYUHL5SK","palatable_delicious","low2",4,0,"English","e12",TRUE,"disgusting"
"5544","A2EEL9YYUHL5SK","palatable_delicious","mid",1,1,"English","e12",TRUE,"mediocre"
"5545","A2EEL9YYUHL5SK","liked_loved","hi2",2,0,"English","e12",TRUE,"liked"
"5546","A2EEL9YYUHL5SK","good_excellent","hi2",1,0,"English","e12",TRUE,"good"
"5547","A2EEL9YYUHL5SK","some_all","mid",2,1,"English","e12",TRUE,"some"
"5548","A2EEL9YYUHL5SK","memorable_unforgettable","mid",1,1,"English","e12",TRUE,"ordinary"
"5549","A2EEL9YYUHL5SK","liked_loved","low1",4,0,"English","e12",TRUE,"disliked"
"5550","A2EEL9YYUHL5SK","palatable_delicious","low2",1,1,"English","e12",TRUE,"disgusting"
"5551","A2EEL9YYUHL5SK","liked_loved","low2",4,0,"English","e12",TRUE,"hated"
"5552","A2EEL9YYUHL5SK","palatable_delicious","mid",3,1,"English","e12",TRUE,"mediocre"
"5553","A2EEL9YYUHL5SK","good_excellent","low2",1,1,"English","e12",TRUE,"horrible"
"5554","A2EEL9YYUHL5SK","memorable_unforgettable","low1",2,1,"English","e12",TRUE,"bland"
"5555","A2EEL9YYUHL5SK","good_excellent","mid",3,1,"English","e12",TRUE,"okay"
"5556","A2EEL9YYUHL5SK","some_all","low1",1,1,"English","e12",TRUE,"little"
"5557","A2EEL9YYUHL5SK","memorable_unforgettable","low1",1,1,"English","e12",TRUE,"bland"
"5558","A2EEL9YYUHL5SK","good_excellent","hi2",5,1,"English","e12",TRUE,"good"
"5559","A2EEL9YYUHL5SK","liked_loved","mid",1,1,"English","e12",TRUE,"indifferent"
"5560","A2EEL9YYUHL5SK","memorable_unforgettable","low1",3,0,"English","e12",TRUE,"bland"
"5561","A2EEL9YYUHL5SK","memorable_unforgettable","hi1",5,0,"English","e12",TRUE,"unforgettable"
"5562","A2EEL9YYUHL5SK","liked_loved","low2",3,0,"English","e12",TRUE,"hated"
"5563","A2EEL9YYUHL5SK","good_excellent","mid",2,1,"English","e12",TRUE,"okay"
"5564","A2EEL9YYUHL5SK","some_all","hi2",1,0,"English","e12",TRUE,"most"
"5565","A2EEL9YYUHL5SK","some_all","hi1",2,0,"English","e12",TRUE,"all"
"5566","A2EEL9YYUHL5SK","palatable_delicious","mid",4,0,"English","e12",TRUE,"mediocre"
"5567","A2EEL9YYUHL5SK","liked_loved","low2",5,0,"English","e12",TRUE,"hated"
"5568","A2EEL9YYUHL5SK","liked_loved","mid",4,0,"English","e12",TRUE,"indifferent"
"5569","A2EEL9YYUHL5SK","palatable_delicious","low1",5,0,"English","e12",TRUE,"gross"
"5570","A2EEL9YYUHL5SK","good_excellent","low1",5,0,"English","e12",TRUE,"bad"
"5571","A2EEL9YYUHL5SK","memorable_unforgettable","mid",3,0,"English","e12",TRUE,"ordinary"
"5572","A2EEL9YYUHL5SK","memorable_unforgettable","hi1",4,1,"English","e12",TRUE,"unforgettable"
"5573","A2EEL9YYUHL5SK","palatable_delicious","hi1",1,0,"English","e12",TRUE,"delicious"
"5574","A2EEL9YYUHL5SK","memorable_unforgettable","low2",5,0,"English","e12",TRUE,"forgettable"
"5575","A2EEL9YYUHL5SK","good_excellent","hi1",5,1,"English","e12",TRUE,"excellent"
"5576","A2EEL9YYUHL5SK","liked_loved","mid",3,0,"English","e12",TRUE,"indifferent"
"5577","A2EEL9YYUHL5SK","memorable_unforgettable","hi2",2,0,"English","e12",TRUE,"memorable"
"5578","A2EEL9YYUHL5SK","memorable_unforgettable","low2",4,0,"English","e12",TRUE,"forgettable"
"5579","A2EEL9YYUHL5SK","palatable_delicious","hi1",4,1,"English","e12",TRUE,"delicious"
"5580","A2EEL9YYUHL5SK","some_all","hi2",4,1,"English","e12",TRUE,"most"
"5581","A2EEL9YYUHL5SK","some_all","hi1",4,1,"English","e12",TRUE,"all"
"5582","A2EEL9YYUHL5SK","liked_loved","hi1",1,0,"English","e12",TRUE,"loved"
"5583","A2EEL9YYUHL5SK","liked_loved","low2",2,0,"English","e12",TRUE,"hated"
"5584","A2EEL9YYUHL5SK","some_all","low2",2,0,"English","e12",TRUE,"none"
"5585","A2EEL9YYUHL5SK","memorable_unforgettable","hi2",4,1,"English","e12",TRUE,"memorable"
"5586","A2EEL9YYUHL5SK","liked_loved","low1",1,1,"English","e12",TRUE,"disliked"
"5587","A2EEL9YYUHL5SK","palatable_delicious","low1",2,1,"English","e12",TRUE,"gross"
"5588","A2EEL9YYUHL5SK","memorable_unforgettable","hi1",1,0,"English","e12",TRUE,"unforgettable"
"5589","A2EEL9YYUHL5SK","some_all","mid",3,1,"English","e12",TRUE,"some"
"5590","A2EEL9YYUHL5SK","memorable_unforgettable","hi2",3,0,"English","e12",TRUE,"memorable"
"5591","A2EEL9YYUHL5SK","some_all","hi2",3,0,"English","e12",TRUE,"most"
"5592","A2EEL9YYUHL5SK","good_excellent","mid",1,0,"English","e12",TRUE,"okay"
"5593","A2EEL9YYUHL5SK","good_excellent","low1",2,1,"English","e12",TRUE,"bad"
"5594","A2EEL9YYUHL5SK","palatable_delicious","low1",3,0,"English","e12",TRUE,"gross"
"5595","A2EEL9YYUHL5SK","palatable_delicious","mid",5,0,"English","e12",TRUE,"mediocre"
"5596","A2EEL9YYUHL5SK","good_excellent","low1",3,0,"English","e12",TRUE,"bad"
"5597","A2EEL9YYUHL5SK","good_excellent","low2",4,0,"English","e12",TRUE,"horrible"
"5598","A2EEL9YYUHL5SK","some_all","hi2",5,1,"English","e12",TRUE,"most"
"5599","A2EEL9YYUHL5SK","palatable_delicious","low1",1,1,"English","e12",TRUE,"gross"
"5600","A2EEL9YYUHL5SK","palatable_delicious","low2",3,0,"English","e12",TRUE,"disgusting"
"5601","A2EEL9YYUHL5SK","memorable_unforgettable","mid",4,0,"English","e12",TRUE,"ordinary"
"5602","A2EEL9YYUHL5SK","memorable_unforgettable","low2",1,1,"English","e12",TRUE,"forgettable"
"5603","A2EEL9YYUHL5SK","palatable_delicious","mid",2,1,"English","e12",TRUE,"mediocre"
"5604","A2EEL9YYUHL5SK","liked_loved","hi2",1,0,"English","e12",TRUE,"liked"
"5605","A2EEL9YYUHL5SK","palatable_delicious","low2",2,1,"English","e12",TRUE,"disgusting"
"5606","A2EEL9YYUHL5SK","some_all","low2",1,1,"English","e12",TRUE,"none"
"5607","A2EEL9YYUHL5SK","some_all","hi1",1,0,"English","e12",TRUE,"all"
"5608","A2EEL9YYUHL5SK","memorable_unforgettable","mid",2,1,"English","e12",TRUE,"ordinary"
"5609","A2EEL9YYUHL5SK","liked_loved","hi1",3,0,"English","e12",TRUE,"loved"
"5610","A2EEL9YYUHL5SK","liked_loved","hi2",5,1,"English","e12",TRUE,"liked"
"5611","A2EEL9YYUHL5SK","liked_loved","low1",2,1,"English","e12",TRUE,"disliked"
"5612","A2EEL9YYUHL5SK","memorable_unforgettable","mid",5,0,"English","e12",TRUE,"ordinary"
"5613","A2EEL9YYUHL5SK","liked_loved","low1",5,0,"English","e12",TRUE,"disliked"
"5614","A2EEL9YYUHL5SK","some_all","low1",3,0,"English","e12",TRUE,"little"
"5615","A2EEL9YYUHL5SK","palatable_delicious","hi2",3,1,"English","e12",TRUE,"palatable"
"5616","A2EEL9YYUHL5SK","some_all","low1",4,0,"English","e12",TRUE,"little"
"5617","A2EEL9YYUHL5SK","some_all","low1",5,0,"English","e12",TRUE,"little"
"5618","A2EEL9YYUHL5SK","liked_loved","low2",1,1,"English","e12",TRUE,"hated"
"5619","A2EEL9YYUHL5SK","palatable_delicious","hi1",2,0,"English","e12",TRUE,"delicious"
"5620","A2EEL9YYUHL5SK","some_all","hi2",2,0,"English","e12",TRUE,"most"
"5621","A2EEL9YYUHL5SK","memorable_unforgettable","low1",4,0,"English","e12",TRUE,"bland"
"5622","A2EEL9YYUHL5SK","palatable_delicious","low2",5,0,"English","e12",TRUE,"disgusting"
"5623","A2EEL9YYUHL5SK","good_excellent","low1",4,0,"English","e12",TRUE,"bad"
"5624","A2EEL9YYUHL5SK","palatable_delicious","hi2",5,1,"English","e12",TRUE,"palatable"
"5625","A2EEL9YYUHL5SK","some_all","low2",3,0,"English","e12",TRUE,"none"
"5626","A3QJJR5Y3XE92N","memorable_unforgettable","hi2",5,1,"english","e12",TRUE,"memorable"
"5627","A3QJJR5Y3XE92N","palatable_delicious","low1",5,0,"english","e12",TRUE,"gross"
"5628","A3QJJR5Y3XE92N","some_all","hi1",3,0,"english","e12",TRUE,"all"
"5629","A3QJJR5Y3XE92N","liked_loved","low1",3,0,"english","e12",TRUE,"disliked"
"5630","A3QJJR5Y3XE92N","good_excellent","low1",4,0,"english","e12",TRUE,"bad"
"5631","A3QJJR5Y3XE92N","liked_loved","hi1",4,0,"english","e12",TRUE,"loved"
"5632","A3QJJR5Y3XE92N","some_all","mid",5,1,"english","e12",TRUE,"some"
"5633","A3QJJR5Y3XE92N","liked_loved","low2",2,1,"english","e12",TRUE,"hated"
"5634","A3QJJR5Y3XE92N","good_excellent","low2",5,0,"english","e12",TRUE,"horrible"
"5635","A3QJJR5Y3XE92N","palatable_delicious","low2",5,0,"english","e12",TRUE,"disgusting"
"5636","A3QJJR5Y3XE92N","some_all","mid",1,0,"english","e12",TRUE,"some"
"5637","A3QJJR5Y3XE92N","some_all","hi2",5,1,"english","e12",TRUE,"most"
"5638","A3QJJR5Y3XE92N","liked_loved","hi1",2,0,"english","e12",TRUE,"loved"
"5639","A3QJJR5Y3XE92N","good_excellent","hi2",4,1,"english","e12",TRUE,"good"
"5640","A3QJJR5Y3XE92N","good_excellent","mid",4,1,"english","e12",TRUE,"okay"
"5641","A3QJJR5Y3XE92N","memorable_unforgettable","low1",1,1,"english","e12",TRUE,"bland"
"5642","A3QJJR5Y3XE92N","good_excellent","mid",3,1,"english","e12",TRUE,"okay"
"5643","A3QJJR5Y3XE92N","good_excellent","low1",2,1,"english","e12",TRUE,"bad"
"5644","A3QJJR5Y3XE92N","some_all","low2",1,1,"english","e12",TRUE,"none"
"5645","A3QJJR5Y3XE92N","memorable_unforgettable","low1",3,0,"english","e12",TRUE,"bland"
"5646","A3QJJR5Y3XE92N","liked_loved","mid",1,0,"english","e12",TRUE,"indifferent"
"5647","A3QJJR5Y3XE92N","liked_loved","low2",5,0,"english","e12",TRUE,"hated"
"5648","A3QJJR5Y3XE92N","good_excellent","hi2",1,0,"english","e12",TRUE,"good"
"5649","A3QJJR5Y3XE92N","memorable_unforgettable","low2",1,1,"english","e12",TRUE,"forgettable"
"5650","A3QJJR5Y3XE92N","palatable_delicious","low2",4,0,"english","e12",TRUE,"disgusting"
"5651","A3QJJR5Y3XE92N","memorable_unforgettable","hi1",1,0,"english","e12",TRUE,"unforgettable"
"5652","A3QJJR5Y3XE92N","some_all","hi1",2,0,"english","e12",TRUE,"all"
"5653","A3QJJR5Y3XE92N","liked_loved","mid",2,1,"english","e12",TRUE,"indifferent"
"5654","A3QJJR5Y3XE92N","memorable_unforgettable","low1",5,0,"english","e12",TRUE,"bland"
"5655","A3QJJR5Y3XE92N","memorable_unforgettable","mid",5,0,"english","e12",TRUE,"ordinary"
